date,meta_cost_usd,meta_impressions,meta_clicks,meta_purchases,meta_conv_value,google_cost_usd,google_impressions,google_clicks,google_conversions,google_conv_value,tiktok_cost_usd,tiktok_impressions,tiktok_clicks,tiktok_conversions,ga_sessions,ga_ecom_purchases,sales_clp
2024-09-15,0.0,0.0,0.0,0.0,0.0,92.25,19772.0,3823.0,69.39,2128936.25,15310.0,17763.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,38.95,7689.0,1696.0,16.73,498357.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,25.48,8222.0,1849.0,33.99,932974.45,12836.0,13151.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,17.31,5136.0,1169.0,21.07,670984.03,18186.0,17694.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,16.98,4769.0,1058.0,19.17,575991.03,17921.0,19544.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,24.39,6891.0,1665.0,26.12,598652.31,17778.0,24231.0,0.0,0.0,0.0,0.0,0.0
2024-09-21,0.0,0.0,0.0,0.0,0.0,30.03,8091.0,2064.0,33.67,866944.26,17335.0,25963.0,0.0,0.0,0.0,0.0,0.0
2024-09-22,0.0,0.0,0.0,0.0,0.0,25.87,7473.0,1832.0,36.03,993272.69,15172.0,23665.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,61.64,32388.0,2128.0,97.05,1050238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,103.81,72933.0,1876.0,174.32,971950.15,28656.0,82419.0,44.0,0.0,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,155.34,100370.0,3287.0,310.18,2565913.09,119555.0,311395.0,236.0,0.0,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,250.33,149805.0,2659.0,373.09,2202408.87,209176.0,555323.0,746.0,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,271.43,241121.0,2773.0,489.72,2193167.46,271715.0,712643.0,1139.0,1.0,0.0,0.0,0.0
2024-09-28,0.0,0.0,0.0,0.0,0.0,121.84,152847.0,1226.0,193.83,1412033.47,271004.0,696664.0,1079.0,0.0,0.0,0.0,0.0
2024-09-29,0.0,0.0,0.0,0.0,0.0,738.88,377654.0,3157.0,905.45,4576970.89,206711.0,527400.0,1097.0,28.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,467.06,109272.0,10754.0,447.61,11721871.26,537599.0,535165.0,6121.0,504.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,271.15,9106.0,7103.0,343.5,8755335.05,839643.0,863494.0,7643.0,491.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,629.18,76201.0,11285.0,654.21,14872284.63,1565400.0,2057747.0,12913.0,621.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,386.84,172523.0,7766.0,151.47,3856610.79,32499.0,89369.0,467.0,15.0,0.0,0.0,0.0
